Time,Vehicle_Count,Queue_Length,Average_Speed,Average_Waiting_Time
8628,21,12,4.4,15.86
8629,20,12,4.09,17.25
8630,22,12,4.56,16.23
8631,20,12,3.9,18.45
8632,21,12,4.5,18.14
8633,21,12,4.19,18.71
8634,21,12,4.36,19.29
8635,22,12,4.42,18.95
8636,22,12,4.64,19.5
8637,21,12,4.49,21.0
8638,21,12,3.95,21.57
8639,21,12,3.17,22.14
8640,23,13,2.91,20.78
8641,21,12,1.74,19.14
8642,21,10,1.84,15.52
8643,22,10,1.23,11.41
8644,22,8,1.68,8.0
8645,22,8,2.25,4.59
8646,22,7,2.92,1.18
8647,21,8,3.2,1.62
8648,21,9,3.69,2.05
8649,21,10,4.52,2.52
8650,21,10,4.56,3.0
8651,20,10,4.81,3.65
8652,20,10,4.67,4.15
8653,20,10,4.88,4.65
8654,19,10,4.7,5.42
8655,20,10,4.51,5.65
8656,20,10,4.78,6.15
8657,20,10,4.42,6.65
8658,20,10,4.51,7.15
8659,21,10,5.05,7.29
8660,20,10,4.55,8.15
8661,20,10,4.82,8.65
8662,19,10,4.54,9.63
8663,21,10,5.05,9.19
8664,20,10,4.76,10.15
8665,19,10,4.17,11.21
8666,19,10,4.34,11.74
8667,18,10,3.98,12.94
8668,19,10,4.38,12.79
8669,18,10,3.96,14.06
8670,18,10,4.11,14.61
8671,18,10,4.01,15.17
8672,18,10,4.03,15.72
8673,19,10,4.06,15.42
8674,19,10,4.4,15.95
8675,19,10,4.56,16.47
8676,20,10,4.59,16.15
8677,19,10,4.37,17.53
8678,20,10,4.53,17.15
8679,20,10,4.51,17.65
8680,20,10,4.65,18.15
8681,20,10,4.49,18.65
8682,21,10,4.9,18.24
8683,21,10,4.56,18.71
8684,21,10,4.37,19.19
8685,21,10,4.11,19.67
8686,22,9,3.85,15.05
8687,21,9,2.98,12.0
8688,21,8,3.12,8.29
8689,22,7,2.68,4.36
8690,21,5,2.81,0.86
8691,21,7,3.2,1.19
8692,20,7,3.3,1.6
8693,22,9,3.72,1.86
8694,21,9,3.15,2.38
8695,22,10,3.53,2.73
8696,22,11,3.7,3.23
8697,21,11,3.76,3.9
8698,21,12,3.95,4.48
8699,22,12,4.22,4.82
8700,22,12,4.28,5.36
8701,22,12,4.14,5.91
8702,22,12,4.21,6.45
8703,21,12,3.95,7.33
8704,22,12,4.14,7.55
8705,21,12,4.13,8.48
8706,21,12,4.19,9.05
8707,21,12,3.95,9.62
8708,22,12,4.45,9.73
8709,21,12,3.89,10.76
8710,22,12,4.42,10.82
8711,20,12,3.8,12.5
8712,22,12,4.22,11.91
8713,21,12,4.07,13.05
8714,22,12,4.28,13.0
8715,20,12,3.35,14.9
8716,21,12,3.95,14.76
8717,22,12,4.18,14.64
8718,21,12,4.07,15.9
8719,20,12,3.72,17.3
8720,22,12,4.26,16.27
8721,21,12,4.26,17.62
8722,22,12,4.56,17.36
8723,21,12,4.3,18.76
8724,22,12,4.44,18.45
8725,21,12,3.88,19.9
8726,21,12,3.87,20.48
8727,22,12,4.05,20.09
8728,22,12,3.84,20.64
8729,22,12,3.32,21.18
8730,22,12,2.69,21.73
8731,20,11,1.72,20.0
8732,22,9,1.68,14.68
8733,22,9,2.02,11.23
8734,22,8,1.87,7.77
8735,22,7,2.31,4.32
8736,22,6,2.9,0.91
8737,21,7,3.24,1.29
8738,21,8,3.83,1.67
8739,19,9,3.63,2.32
8740,20,10,4.3,2.7
8741,21,10,5.2,3.05
8742,19,10,4.86,3.89
8743,20,10,5.01,4.2
8744,19,10,5.02,4.95
8745,20,10,5.28,5.2
8746,19,10,5.25,6.0
8747,20,10,5.27,6.2
8748,19,10,5.08,7.05
8749,19,10,5.01,7.58
8750,19,10,4.51,8.11
8751,19,10,4.8,8.63
8752,20,10,4.92,8.7
8753,19,10,4.5,9.68
8754,19,10,4.52,10.21
8755,21,10,5.12,9.71
8756,20,10,4.97,10.7
8757,20,10,4.75,11.2
8758,19,10,4.43,12.32
8759,17,10,3.67,14.35
8760,18,10,3.97,14.11
8761,17,10,3.71,15.53
8762,16,10,3.42,17.12
8763,17,10,3.74,16.71
8764,16,10,3.4,18.38
8765,17,10,3.62,17.88
8766,17,10,3.84,18.47
8767,18,10,4.22,18.0
8768,18,10,4.22,18.56
8769,18,10,4.23,19.11
8770,19,10,4.37,18.63
8771,19,10,4.5,19.16
8772,20,10,4.65,18.7
8773,20,10,4.61,19.2
8774,20,10,4.0,19.7
8775,21,10,3.65,19.24
8776,20,9,3.19,16.25
8777,21,7,2.63,11.67
8778,20,6,2.42,8.3
8779,21,5,2.85,4.24
8780,21,5,2.82,0.57
8781,21,6,3.31,0.86
8782,21,7,3.39,1.19
8783,22,8,3.81,1.5
8784,21,9,3.64,2.0
8785,22,11,4.29,2.41
8786,22,11,4.39,2.91
8787,20,12,3.57,3.8
8788,22,12,4.03,4.0
8789,20,12,3.27,5.0
8790,21,12,3.55,5.33
8791,22,12,3.77,5.64
8792,21,12,3.57,6.48
8793,21,12,3.89,7.05
8794,22,12,4.1,7.27
8795,22,12,4.31,7.82
8796,22,12,3.98,8.36
8797,22,12,4.41,8.91
8798,22,12,4.08,9.45
8799,21,12,3.79,10.48
8800,21,12,3.95,11.05
8801,21,12,3.79,11.62
8802,22,12,4.14,11.64
8803,22,12,4.25,12.18
8804,22,12,4.1,12.73
8805,22,12,4.17,13.27
8806,21,12,3.94,14.48
8807,22,12,4.06,14.36
8808,22,12,4.34,14.91
8809,22,12,4.22,15.45
8810,22,12,4.23,16.0
8811,21,12,3.93,17.33
8812,22,12,4.23,17.09
8813,21,12,3.96,18.48
8814,22,12,4.25,18.18
8815,22,12,4.37,18.73
8816,20,12,3.78,21.2
8817,22,12,4.38,19.82
8818,20,12,3.67,22.4
8819,22,12,3.93,20.91
8820,22,13,3.44,21.5
8821,21,11,2.63,18.86
8822,22,9,1.85,14.55
8823,21,8,1.32,11.57
8824,21,8,1.45,8.05
8825,22,6,1.9,4.23
8826,22,5,2.54,0.82
8827,22,6,3.49,1.09
8828,21,7,3.78,1.48
8829,20,8,4.02,1.95
8830,21,9,4.25,2.29
8831,21,10,4.82,2.76
8832,19,10,4.26,3.58
8833,21,10,5.2,3.71
8834,19,10,4.76,4.63
8835,21,10,5.27,4.67
8836,20,10,4.8,5.4
8837,21,10,4.7,5.62
8838,20,10,4.42,6.4
8839,21,10,4.92,6.57
8840,20,10,4.41,7.4
8841,21,10,4.95,7.52
8842,20,10,4.67,8.4
8843,20,10,4.64,8.9
8844,19,10,4.53,9.89
8845,17,10,3.71,11.65
8846,19,10,4.44,10.95
8847,17,10,3.6,12.82
8848,18,10,4.11,12.67
8849,18,10,3.88,13.22
8850,18,10,4.14,13.78
8851,19,10,4.44,13.58
8852,19,10,4.62,14.11
8853,18,10,4.35,15.44
8854,20,10,4.92,14.4
8855,19,10,4.52,15.68
8856,21,10,5.03,14.67
8857,20,10,4.69,15.9
8858,21,10,5.37,15.62
8859,20,10,4.86,16.9
8860,20,10,5.06,17.4
8861,19,10,4.76,18.84
8862,20,10,4.82,18.4
8863,20,10,4.95,18.9
8864,20,10,4.33,19.4
8865,19,10,3.67,20.95
8866,21,9,3.57,15.19
8867,20,7,2.69,12.05
8868,20,6,2.81,8.2
8869,21,4,2.99,4.14
8870,21,4,2.63,0.48
8871,21,4,3.3,0.67
8872,20,5,3.6,0.95
8873,23,8,3.94,1.17
8874,22,8,3.92,1.59
8875,21,9,3.77,2.1
8876,22,10,3.99,2.45
8877,21,11,3.92,3.1
8878,22,11,4.08,3.45
8879,21,12,3.94,4.19
8880,21,12,4.24,4.76
8881,22,12,4.58,5.09
8882,21,12,4.34,5.9
8883,22,12,4.62,6.18
8884,21,12,4.34,7.05
8885,20,12,4.02,8.0
8886,22,12,4.55,7.82
8887,20,12,3.95,9.2
8888,21,12,4.13,9.33
8889,20,12,3.65,10.4
8890,20,12,3.34,11.0
8891,21,12,3.71,11.05
8892,22,12,4.14,11.09
8893,20,12,3.34,12.8
8894,22,12,3.86,12.18
8895,21,12,3.58,13.33
8896,22,12,4.14,13.27
8897,22,12,4.0,13.82
8898,22,12,4.21,14.36
8899,22,12,3.98,14.91
8900,23,12,4.37,14.78
8901,21,12,4.01,16.76
8902,22,12,4.12,16.55
8903,21,12,4.03,17.9
8904,21,12,4.06,18.48
8905,21,12,4.1,19.05
8906,21,12,4.16,19.62
8907,22,12,4.25,19.27
8908,22,12,4.01,19.82
8909,22,12,3.18,20.36
8910,21,13,2.27,21.95
8911,22,12,2.27,17.59
8912,22,10,1.66,14.27
8913,22,10,1.84,10.95
8914,22,9,1.56,7.73
8915,22,8,2.15,4.45
8916,22,7,2.73,1.23
8917,21,8,2.84,1.67
8918,21,9,3.53,2.1
8919,21,10,4.08,2.57
8920,19,10,3.68,3.37
8921,21,10,4.48,3.52
8922,20,10,4.47,4.2
8923,21,10,4.68,4.48
8924,20,10,4.65,5.2
8925,20,10,4.64,5.7
8926,20,10,4.47,6.2
8927,21,10,5.04,6.38
8928,20,10,4.43,7.2
8929,21,10,4.88,7.33
8930,20,10,4.14,8.2
8931,21,10,4.41,8.29
8932,21,10,4.62,8.76
8933,21,10,4.18,9.24
8934,21,10,4.28,9.71
8935,21,10,4.3,10.19
8936,22,10,4.67,10.18
8937,21,10,4.71,11.14
8938,21,10,4.96,11.62
8939,21,10,4.69,12.1
8940,20,10,4.57,13.2
8941,20,10,4.64,13.7
8942,21,10,4.96,13.52
8943,21,10,5.03,14.0
8944,20,10,4.57,15.2
8945,21,10,5.17,14.95
8946,20,10,4.95,16.2
8947,21,10,5.18,15.9
8948,19,10,4.53,18.11
8949,20,10,4.58,17.7
8950,20,10,4.76,18.2
8951,20,10,4.65,18.7
8952,20,10,4.5,19.2
8953,19,10,4.22,20.74
8954,20,10,3.77,20.2
8955,21,10,3.76,19.71
8956,20,9,3.42,16.6
8957,21,7,2.99,11.95
8958,20,7,2.52,8.55
8959,21,6,2.8,4.43
8960,21,4,2.63,0.62
8961,21,6,3.12,0.9
8962,21,6,3.61,1.19
8963,21,8,3.6,1.57
8964,21,9,3.35,2.0
8965,21,10,3.77,2.48
8966,22,11,4.0,2.86
8967,21,12,4.04,3.57
8968,22,12,4.06,3.95
8969,22,12,4.23,4.5
8970,21,12,3.75,5.29
8971,21,12,4.01,5.86
8972,22,12,4.15,6.14
8973,21,12,4.09,7.0
8974,22,12,4.22,7.23
8975,21,12,4.12,8.14
8976,21,12,4.29,8.71
8977,21,12,4.18,9.29
8978,21,12,4.53,9.86
8979,22,12,4.75,9.95
8980,21,12,4.35,11.0
8981,21,12,4.45,11.57
8982,22,12,4.53,11.59
8983,21,12,4.21,12.71
8984,21,12,3.85,13.29
8985,21,12,3.72,13.86
8986,21,12,3.75,14.43
8987,21,12,3.49,15.0
8988,21,12,3.74,15.57
8989,21,12,3.84,16.14
8990,21,12,3.65,16.71
8991,22,12,4.35,16.5
8992,22,12,4.16,17.05
8993,22,12,4.38,17.59
8994,20,12,3.83,19.95
8995,22,12,4.67,18.68
8996,21,12,4.43,20.14
8997,22,12,4.68,19.77
8998,21,12,3.76,21.29
8999,22,12,3.26,20.86
9000,21,12,1.56,22.43
9001,22,11,1.46,17.91
9002,22,10,1.41,14.5
9003,22,9,1.13,11.09
9004,22,8,1.6,7.73
9005,22,8,2.09,4.41
9006,22,7,2.81,1.05
9007,21,8,3.23,1.48
9008,21,10,3.87,1.95
9009,19,10,3.67,2.68
9010,20,10,4.31,3.05
9011,20,10,4.28,3.55
9012,19,10,4.21,4.26
9013,20,10,4.83,4.55
9014,19,10,4.64,5.32
9015,20,10,4.94,5.55
9016,20,10,5.11,6.05
9017,19,10,4.78,6.89
9018,20,10,4.97,7.05
9019,20,10,5.11,7.55
9020,20,10,4.75,8.05
9021,20,10,4.92,8.55
9022,19,10,4.6,9.53
9023,20,10,4.71,9.55
9024,20,10,5.07,10.05
9025,19,10,4.82,11.11
9026,20,10,4.85,11.05
9027,19,10,4.43,12.16
9028,21,10,4.92,11.48
9029,20,10,4.54,12.55
9030,22,10,5.04,11.86
9031,20,10,4.46,13.55
9032,20,10,4.81,14.05
9033,20,10,4.62,14.55
9034,20,10,4.53,15.05
9035,20,10,4.45,15.55
9036,21,10,5.03,15.29
9037,20,10,4.81,16.55
9038,21,10,4.67,16.24
9039,21,10,4.73,16.71
9040,22,10,4.76,16.41
9041,21,10,4.46,17.67
9042,22,10,5.06,17.32
9043,21,10,4.25,18.62
9044,20,10,3.92,20.05
9045,20,11,2.41,20.6
9046,20,9,2.51,16.6
9047,20,8,2.01,12.65
9048,20,7,1.84,8.7
9049,21,6,2.48,4.52
9050,21,6,2.9,0.81
9051,21,5,3.46,1.0
9052,21,7,3.41,1.33
9053,22,8,4.04,1.64
9054,21,10,3.7,2.19
9055,22,11,4.15,2.59
9056,22,11,4.32,3.09
9057,22,11,4.27,3.59
9058,22,12,4.51,4.14
9059,21,12,4.19,4.9
9060,22,12,4.46,5.23
9061,20,12,3.93,6.35
9062,22,12,4.64,6.32
9063,21,12,4.25,7.19
9064,21,12,4.47,7.76
9065,22,12,4.73,7.95
9066,21,12,4.38,8.9
9067,22,12,4.41,9.05
9068,22,12,4.32,9.59
9069,22,12,3.79,10.14
9070,21,12,3.48,11.19
9071,21,12,3.49,11.76
9072,21,12,3.6,12.33
9073,22,12,3.95,12.32
9074,22,12,4.15,12.86
9075,22,12,4.19,13.41
9076,21,12,3.66,14.62
9077,22,12,4.37,14.5
9078,20,12,4.03,16.55
9079,22,12,4.73,15.59
9080,20,12,4.22,17.75
9081,22,12,4.81,16.68
9082,20,12,4.09,18.95
9083,22,12,4.48,17.77
9084,20,12,3.6,20.15
9085,21,12,4.2,19.76
9086,21,12,3.84,20.33
9087,21,12,3.93,20.9
9088,22,13,3.54,20.55
9089,22,13,3.07,21.14
9090,21,14,1.42,22.81
9091,22,13,1.26,18.32
9092,23,11,1.42,14.22
9093,22,11,1.14,11.5
9094,22,9,1.65,8.18
9095,22,9,2.27,4.86
9096,21,8,2.48,1.67
9097,21,9,3.0,2.1
9098,21,10,3.63,2.57
9099,20,10,3.81,3.2
9100,21,10,4.12,3.52
9101,21,10,4.54,4.0
9102,20,10,4.65,4.7
9103,21,10,4.96,4.95
9104,19,10,4.68,6.0
9105,21,10,5.14,5.9
9106,19,10,4.43,7.05
9107,21,10,4.88,6.86
9108,20,10,4.68,7.7
9109,21,10,5.14,7.81
9110,20,10,4.61,8.7
9111,20,10,4.73,9.2
9112,19,10,4.45,10.21
9113,20,10,4.43,10.2
9114,19,10,4.16,11.26
9115,21,10,4.62,10.67
9116,20,10,4.48,11.7
9117,21,10,5.14,11.62
9118,20,10,4.9,12.7
9119,20,10,4.99,13.2
9120,20,10,4.83,13.7
9121,20,10,4.68,14.2
9122,19,10,4.27,15.47
9123,20,10,4.4,15.2
9124,20,10,4.61,15.7
9125,20,10,4.86,16.2
9126,20,10,4.51,16.7
9127,20,10,4.63,17.2
9128,20,10,4.34,17.7
9129,21,10,4.85,17.33
9130,20,10,4.61,18.7
9131,21,10,4.9,18.29
9132,20,10,4.82,19.7
9133,20,10,4.49,20.2
9134,20,10,4.17,20.7
9135,20,10,3.31,21.2
9136,21,9,2.71,16.14
9137,20,8,2.24,12.85
9138,21,7,2.4,8.38
9139,21,5,2.85,4.52
9140,21,5,2.67,0.67
9141,21,5,3.29,0.9
9142,20,7,3.51,1.3
9143,22,7,3.94,1.5
9144,21,9,3.64,2.0
9145,20,10,3.7,2.6
9146,22,11,4.32,2.86
9147,20,12,3.8,3.75
9148,22,12,4.35,3.95
9149,20,12,3.53,4.95
9150,21,12,4.04,5.29
9151,21,12,3.91,5.86
9152,21,12,4.12,6.43
9153,20,12,3.8,7.35
9154,22,12,4.35,7.23
9155,20,12,3.85,8.55
9156,22,12,4.43,8.32
9157,21,12,4.29,9.29
9158,22,12,4.43,9.41
9159,21,12,4.05,10.43
9160,21,12,4.03,11.0
9161,21,12,4.06,11.57
9162,21,12,4.34,12.14
9163,21,12,3.94,12.71
9164,22,12,4.35,12.68
9165,20,12,3.55,14.55
9166,22,12,4.38,13.77
9167,21,12,4.02,15.0
9168,21,12,4.32,15.57
9169,21,12,4.18,16.14
9170,22,12,4.8,15.95
9171,20,12,4.04,18.15
9172,21,12,4.22,17.86
9173,20,12,3.97,19.35
9174,21,12,4.06,19.0
9175,20,12,3.91,20.55
9176,21,12,4.45,20.14
9177,21,12,4.38,20.71
9178,22,12,4.55,20.32
9179,22,12,4.04,20.86
9180,21,12,3.35,22.43
9181,22,10,2.53,17.86
9182,21,8,1.91,14.95
9183,22,7,1.98,10.77
9184,23,7,2.18,7.04
9185,22,6,2.22,4.0
9186,22,6,2.89,0.64
9187,21,7,2.98,1.0
9188,21,8,3.58,1.38
9189,21,9,4.12,1.81
9190,21,9,4.18,2.24
9191,20,10,4.25,2.85
9192,19,10,4.21,3.53
9193,20,10,4.4,3.85
9194,19,10,4.35,4.58
9195,20,10,5.15,4.85
9196,20,10,4.98,5.35
9197,21,10,5.64,5.57
9198,20,10,5.08,6.35
9199,21,10,5.76,6.52
9200,19,10,4.83,7.74
9201,19,10,4.64,8.26
9202,19,10,4.88,8.79
9203,20,10,4.68,8.85
9204,19,10,4.49,9.84
9205,20,10,4.27,9.85
9206,20,10,4.34,10.35
9207,21,10,4.87,10.33
9208,20,10,4.29,11.35
9209,21,10,4.87,11.29
9210,20,10,4.77,12.35
9211,20,10,4.79,12.85
9212,19,10,4.56,14.05
9213,19,10,4.51,14.58
9214,19,10,4.6,15.11
9215,18,10,4.31,16.5
9216,19,10,4.56,16.16
9217,19,10,4.54,16.68
9218,18,10,4.43,18.17
9219,19,10,4.66,17.74
9220,19,10,4.84,18.26
9221,19,10,5.06,18.79
9222,20,10,5.18,18.35
9223,19,10,4.74,19.84
9224,19,10,3.86,20.37
9225,20,10,3.63,19.85
9226,21,9,2.95,15.29
9227,20,8,2.44,12.2
9228,20,7,2.12,8.35
9229,21,5,2.1,4.24
9230,21,5,2.42,0.67
9231,21,6,3.14,0.95
9232,21,8,3.33,1.33
9233,22,9,4.12,1.68
9234,21,11,3.73,2.29
9235,22,11,4.16,2.68
9236,21,12,3.61,3.38
9237,21,12,3.99,3.95
9238,22,12,4.26,4.32
9239,21,12,3.92,5.1
9240,21,12,4.24,5.67
9241,21,12,4.09,6.24
9242,22,12,4.63,6.5
9243,20,12,4.04,7.75
9244,22,12,4.74,7.59
9245,20,12,4.14,8.95
9246,22,12,4.67,8.68
9247,20,12,4.02,10.15
9248,22,12,4.49,9.77
9249,20,12,3.72,11.35
9250,21,12,4.22,11.38
9251,21,12,3.89,11.95
9252,21,12,4.02,12.52
9253,22,12,4.32,12.5
9254,21,12,4.21,13.67
9255,20,12,4.04,14.95
9256,22,12,4.7,14.14
9257,20,12,4.13,16.15
9258,22,12,4.79,15.23
9259,20,12,4.01,17.35
9260,22,12,4.71,16.32
9261,20,12,3.81,18.55
9262,21,12,4.31,18.24
9263,21,12,4.13,18.81
9264,21,12,4.27,19.38
9265,20,12,4.23,20.95
9266,21,12,4.64,20.52
9267,20,12,4.42,22.15
9268,22,12,4.64,20.68
9269,20,12,3.52,23.35
9270,21,13,2.48,22.86
9271,20,12,1.89,20.15
9272,21,10,1.88,15.62
9273,21,9,1.41,12.05
9274,22,9,1.82,8.05
9275,22,7,2.33,4.55
9276,22,7,2.98,1.14
9277,21,7,3.45,1.52
9278,21,9,4.13,1.95
9279,20,9,4.34,2.5
9280,21,10,4.54,2.86
9281,20,10,4.34,3.5
9282,20,10,4.59,4.0
9283,21,10,4.76,4.29
9284,21,10,5.05,4.76
9285,20,10,4.55,5.5
9286,21,10,4.97,5.71
9287,20,10,4.55,6.5
9288,21,10,5.08,6.67
9289,21,10,5.09,7.14
9290,21,10,5.03,7.62
9291,20,10,4.77,8.5
9292,20,10,4.55,9.0
9293,19,10,4.22,10.0
9294,19,10,4.36,10.53
9295,19,10,4.23,11.05
9296,19,10,4.48,11.58
9297,19,10,4.5,12.11
9298,18,10,3.88,13.33
9299,18,10,3.78,13.89
9300,19,10,3.92,13.68
9301,19,10,4.13,14.21
9302,19,10,4.41,14.74
9303,20,10,4.75,14.5
9304,18,10,4.06,16.67
9305,19,10,4.34,16.32
9306,20,10,4.56,16.0
9307,21,10,4.97,15.71
9308,20,10,4.36,17.0
9309,21,10,4.88,16.67
9310,21,10,4.72,17.14
9311,21,10,4.71,17.62
9312,20,10,4.39,19.0
9313,21,10,4.62,18.57
9314,20,10,4.18,20.0
9315,20,11,3.09,20.55
9316,21,10,2.86,15.71
9317,20,9,2.14,12.6
9318,22,8,1.94,7.91
9319,22,6,2.34,4.36
9320,21,6,2.38,0.95
9321,22,6,2.7,1.18
9322,21,8,2.86,1.62
9323,21,10,3.27,2.1
9324,23,10,4.06,2.35
9325,21,11,3.84,3.1
9326,21,12,3.89,3.67
9327,21,12,3.88,4.24
9328,20,12,3.78,5.05
9329,21,12,4.02,5.38
9330,21,12,4.5,5.95
9331,22,12,4.76,6.23
9332,21,12,4.46,7.1
9333,22,12,4.78,7.32
9334,20,12,3.99,8.65
9335,21,12,4.44,8.81
9336,20,12,3.82,9.85
9337,21,12,4.64,9.95
9338,21,12,4.26,10.52
9339,21,12,4.4,11.1
9340,21,12,4.32,11.67
9341,21,12,4.46,12.24
9342,20,12,4.17,13.45
9343,22,12,4.87,12.77
9344,20,12,4.35,14.65
9345,21,12,4.4,14.52
9346,20,12,4.15,15.85
9347,22,12,4.83,14.95
9348,20,12,4.05,17.05
9349,20,12,4.19,17.65
9350,21,12,4.27,17.38
9351,20,12,3.76,18.85
9352,21,12,4.06,18.52
9353,20,12,3.63,20.05
9354,20,12,3.81,20.65
9355,22,12,4.45,19.32
9356,21,12,4.31,20.81
9357,21,12,4.6,21.38
9358,21,12,4.29,21.95
9359,21,12,3.92,22.52
9360,22,12,3.45,22.05
9361,21,11,2.79,19.38
9362,21,9,1.95,15.62
9363,21,8,1.39,11.86
9364,21,7,1.86,8.14
9365,22,6,2.23,4.27
9366,22,6,2.77,0.77
9367,21,7,3.01,1.14
9368,21,7,3.57,1.48
9369,22,9,3.9,1.82
9370,22,10,4.09,2.27
9371,21,10,4.2,2.86
9372,22,10,4.55,3.18
9373,21,10,4.45,3.81
9374,20,10,4.47,4.5
9375,21,10,4.65,4.76
9376,20,10,4.4,5.5
9377,21,10,5.01,5.71
9378,19,10,4.29,6.84
9379,20,10,4.51,7.0
9380,20,10,4.63,7.5
9381,20,10,4.27,8.0
9382,20,10,4.41,8.5
9383,20,10,4.23,9.0
9384,20,10,3.91,9.5
9385,21,10,4.28,9.52
9386,21,10,3.97,10.0
9387,22,10,4.46,10.0
9388,21,10,4.48,10.95
9389,22,10,4.59,10.91
9390,21,10,4.5,11.9
9391,20,10,4.28,13.0
9392,21,10,4.29,12.86
9393,21,10,4.34,13.33
9394,22,10,4.48,13.18
9395,21,10,4.36,14.29
9396,21,10,4.39,14.76
9397,22,10,4.51,14.55
9398,21,10,4.53,15.71
9399,21,10,4.81,16.19
9400,21,10,4.81,16.67
9401,21,10,4.76,17.14
9402,21,10,4.97,17.62
9403,21,11,4.48,18.14
9404,20,11,3.8,19.6
9405,21,11,3.14,19.19
9406,20,9,2.64,16.25
9407,21,8,2.67,11.76
9408,21,8,2.31,8.14
9409,22,7,2.77,4.36
9410,21,6,2.95,1.0
9411,21,7,3.44,1.33
9412,21,9,3.21,1.76
9413,23,9,3.91,2.0
9414,22,10,4.04,2.55
9415,20,11,3.47,3.35
9416,22,12,4.22,3.59
9417,21,12,4.12,4.33
9418,22,12,4.34,4.68
9419,21,12,4.19,5.48
9420,21,12,4.38,6.05
9421,21,12,4.43,6.62
9422,21,12,4.7,7.19
9423,21,12,4.46,7.76
9424,21,12,4.39,8.33
9425,21,12,4.1,8.9
9426,21,12,4.05,9.48
9427,20,12,3.9,10.55
9428,21,12,4.13,10.62
9429,20,12,3.67,11.75
9430,20,12,3.7,12.35
9431,21,12,4.13,12.33
9432,21,12,4.13,12.9
9433,21,12,3.84,13.48
9434,22,12,4.35,13.41
9435,21,12,4.08,14.62
9436,21,12,3.76,15.19
9437,20,12,3.55,16.55
9438,22,12,3.92,15.59
9439,21,12,3.62,16.9
9440,21,12,3.8,17.48
9441,22,12,4.01,17.23
9442,21,12,3.89,18.62
9443,21,12,4.08,19.19
9444,22,12,4.27,18.86
9445,21,12,4.25,20.33
9446,22,12,4.53,19.95
9447,21,12,4.27,21.48
9448,21,12,4.18,22.05
9449,23,12,4.39,20.65
9450,21,12,3.12,23.19
9451,23,12,2.92,17.74
9452,21,10,1.89,15.76
9453,22,8,2.01,11.41
9454,22,8,1.69,7.91
9455,22,6,2.2,4.32
9456,22,5,3.01,0.73
9457,21,7,3.36,1.1
9458,21,7,4.03,1.43
9459,21,8,4.3,1.81
9460,21,9,4.48,2.24
9461,20,10,4.69,2.85
9462,20,10,4.79,3.35
9463,19,10,4.57,4.05
9464,20,10,5.07,4.35
9465,20,10,5.18,4.85
9466,20,10,5.04,5.35
9467,20,10,5.05,5.85
9468,19,10,4.88,6.68
9469,20,10,4.9,6.85
9470,19,10,4.83,7.74
9471,19,10,4.68,8.26
9472,20,10,4.94,8.35
9473,19,10,4.47,9.32
9474,19,10,4.2,9.84
9475,19,10,4.21,10.37
9476,19,10,4.32,10.89
9477,21,10,4.85,10.33
9478,20,10,4.59,11.35
9479,21,10,4.75,11.29
9480,20,10,4.38,12.35
9481,21,10,4.79,12.24
9482,20,10,4.41,13.35
9483,21,10,4.85,13.19
9484,20,10,4.41,14.35
9485,21,10,4.86,14.14
9486,19,10,4.28,16.16
9487,19,10,3.88,16.68
9488,19,10,3.92,17.21
9489,20,10,3.66,16.85
9490,20,10,3.82,17.35
9491,20,10,4.09,17.85
9492,21,10,4.02,17.48
9493,21,10,4.16,17.95
9494,20,10,4.09,19.35
9495,21,10,3.78,18.9
9496,21,8,3.56,15.1
9497,21,7,2.93,11.43
9498,21,6,2.47,7.71
9499,21,5,2.59,4.1
9500,21,4,3.12,0.48
9501,21,6,3.27,0.76
9502,21,6,3.4,1.05
9503,21,8,4.02,1.43
9504,21,10,3.76,1.9
9505,21,11,4.41,2.43
9506,21,12,4.16,3.0
9507,21,12,4.39,3.57
9508,21,12,3.89,4.14
9509,21,12,4.04,4.71
9510,22,12,4.11,5.05
9511,21,12,3.72,5.86
9512,21,12,3.82,6.43
9513,22,12,4.06,6.68
9514,21,12,3.66,7.57
9515,21,12,3.85,8.14
9516,22,12,4.15,8.32
9517,21,12,3.92,9.29
9518,21,12,4.05,9.86
9519,22,12,4.4,9.95
9520,21,12,4.23,11.0
9521,22,12,4.45,11.05
9522,21,12,4.22,12.14
9523,20,12,3.81,13.35
9524,22,12,4.47,12.68
9525,20,12,3.78,14.55
9526,21,12,4.54,14.43
9527,20,12,3.71,15.75
9528,21,12,4.26,15.57
9529,21,12,3.99,16.14
9530,22,12,4.53,15.95
9531,20,12,3.95,18.15
9532,22,12,4.66,17.05
9533,20,12,3.92,19.35
9534,22,12,4.47,18.14
9535,21,12,4.08,19.57
9536,20,12,3.82,21.15
9537,21,12,4.04,20.71
9538,20,12,3.44,22.35
9539,21,13,3.1,21.9
9540,22,13,2.89,21.5
9541,20,11,1.88,19.85
9542,22,11,1.72,14.68
9543,21,10,1.48,11.86
9544,21,9,1.82,8.38
9545,22,8,2.19,4.64
9546,22,7,2.81,1.27
9547,21,8,2.96,1.71
9548,21,8,3.54,2.1
9549,21,9,4.08,2.52
9550,22,10,4.27,2.86
9551,21,10,4.42,3.48
9552,21,10,4.86,3.95
9553,21,10,4.84,4.43
9554,20,10,4.75,5.15
9555,21,10,5.17,5.38
9556,20,10,4.76,6.15
9557,20,10,5.09,6.65
