Time,Simulation_Step,Vehicle_Count,Queue_Length,Halting_Vehicles,Traffic_Density,Lane_Occupancy,Average_Speed,Maximum_Speed,Minimum_Speed,Average_Acceleration,Average_Waiting_Time,Maximum_Waiting_Time,Current_TLS_Phase,Remaining_Green_Time,North_Count,South_Count,East_Count,West_Count,Car_Count,Bus_Count,Truck_Count,Motorcycle_Count,Emergency_Vehicle_Count,Total_CO2_Emission,Total_Fuel_Consumption,Total_NOx_Emission,Total_PMx_Emission,Average_Travel_Time,Average_Delay,Intersection_Throughput,Congestion_Level,Recommended_Green_Time
10073,10073,21,12,12,56.66,0.27,4.05,12.8,0.0,0.21,18.38,37.0,2,4.0,4,1,0,0,21,0,0,0,0,48249.38,15641.91,17.22,2.21,8.0,21.53,1,2,50
10074,10074,22,12,12,59.36,0.3,4.02,13.73,0.0,-0.09,18.09,38.0,2,3.0,5,2,0,0,22,0,0,0,0,40055.12,12985.5,14.92,1.88,0.0,21.22,0,2,50
10075,10075,21,12,12,56.66,0.28,3.8,11.91,0.0,0.26,19.52,39.0,2,2.0,4,1,0,0,21,0,0,0,0,47153.38,15286.63,17.05,2.15,11.0,22.63,2,2,50
10076,10076,21,12,12,56.66,0.29,4.06,13.82,0.0,0.26,20.1,40.0,2,1.0,4,2,0,0,21,0,0,0,0,51294.3,16629.02,18.55,2.32,0.0,23.3,0,2,50
10077,10077,22,12,12,59.36,0.29,4.1,14.93,0.0,0.06,19.73,41.0,2,0.0,5,1,0,0,22,0,0,0,0,44062.73,14284.68,16.4,1.95,8.0,22.81,1,2,50
10078,10078,22,12,12,59.36,0.31,3.8,12.34,0.0,-0.06,20.27,42.0,3,0.0,6,2,0,0,22,0,0,0,0,44465.85,14415.35,15.94,2.15,14.0,23.27,1,2,50
10079,10079,22,12,12,59.36,0.31,2.86,12.86,0.0,-0.5,20.82,43.0,3,0.0,7,1,0,0,22,0,0,0,0,31987.61,10370.19,12.52,1.08,8.0,23.97,1,2,50
10080,10080,23,13,13,62.06,0.33,2.43,12.99,0.0,-0.44,20.48,44.0,3,0.0,8,1,0,0,23,0,0,0,0,37918.46,12292.81,14.03,1.32,0.0,23.71,0,2,50
10081,10081,21,11,11,56.66,0.3,1.38,11.44,0.0,-0.16,18.81,44.0,0,41.0,8,0,0,0,21,0,0,0,0,31325.3,10155.34,11.34,0.57,11.5,26.58,2,2,50
10082,10082,22,11,11,59.36,0.29,1.33,12.47,0.0,-0.01,14.55,42.0,0,40.0,9,0,0,0,22,0,0,0,0,35876.54,11630.72,12.4,0.71,0.0,26.22,0,2,50
10083,10083,23,9,9,62.06,0.31,1.66,12.36,0.0,0.36,10.7,42.0,0,39.0,10,1,0,0,23,0,0,0,0,45955.03,14898.03,15.55,1.03,0.0,25.92,0,2,50
10084,10084,22,8,8,59.36,0.31,1.7,8.04,0.0,0.53,7.77,42.0,0,38.0,10,1,0,0,22,0,0,0,0,51051.33,16550.11,16.63,1.11,15.0,27.76,1,2,50
10085,10085,22,7,7,59.36,0.3,2.05,9.52,0.0,0.36,4.41,41.0,0,37.0,10,1,0,0,22,0,0,0,0,48003.81,15562.26,16.5,1.35,0.0,28.59,0,2,50
10086,10086,22,6,6,59.36,0.31,2.81,11.09,0.0,0.75,1.05,7.0,0,36.0,10,2,0,0,22,0,0,0,0,62677.16,20319.0,20.28,1.96,0.0,29.4,0,1,35
10087,10087,21,7,7,56.66,0.28,3.08,12.9,0.0,0.67,1.43,8.0,0,35.0,10,1,0,0,21,0,0,0,0,59641.61,19334.98,19.86,2.08,59.0,29.05,1,1,35
10088,10088,21,9,9,56.66,0.28,3.9,14.04,0.0,0.82,1.86,9.0,0,34.0,10,2,0,0,21,0,0,0,0,66949.94,21704.18,21.95,2.67,0.0,29.77,0,2,50
10089,10089,21,9,9,56.66,0.29,4.5,13.5,0.0,0.6,2.29,10.0,0,33.0,10,2,0,0,21,0,0,0,0,60745.2,19692.78,20.49,2.62,0.0,30.42,0,2,50
10090,10090,21,10,10,56.66,0.28,4.55,13.61,0.0,0.55,2.76,11.0,0,32.0,10,1,0,0,21,0,0,0,0,61112.01,19811.75,21.27,3.05,59.0,26.2,2,2,50
10091,10091,21,10,10,56.66,0.29,4.84,14.69,0.0,0.3,3.24,12.0,0,31.0,10,2,0,0,21,0,0,0,0,48541.16,15736.48,17.23,2.43,0.0,26.84,0,2,50
10092,10092,20,10,10,53.96,0.27,4.49,13.36,0.0,0.3,3.9,13.0,0,30.0,10,1,0,0,20,0,0,0,0,49824.74,16152.57,17.53,2.19,58.5,23.79,2,2,50
10093,10093,20,10,10,53.96,0.27,4.34,12.34,0.0,0.08,4.4,14.0,0,29.0,10,2,0,0,20,0,0,0,0,40438.28,13109.67,14.64,2.0,57.0,22.01,1,2,50
10094,10094,19,10,10,51.27,0.27,4.25,12.17,0.0,0.26,5.16,15.0,0,28.0,10,1,0,0,19,0,0,0,0,46383.47,15036.97,16.33,2.06,59.0,21.09,1,2,50
10095,10095,21,10,10,56.66,0.27,4.96,12.7,0.0,0.27,5.14,16.0,0,27.0,10,1,0,0,21,0,0,0,0,48013.57,15565.51,17.38,3.1,0.0,19.65,0,2,50
10096,10096,20,10,10,53.96,0.28,4.78,12.34,0.0,0.16,5.9,17.0,0,26.0,10,2,0,0,20,0,0,0,0,41154.81,13341.93,14.76,2.16,59.0,18.84,1,2,50
10097,10097,21,10,10,56.66,0.28,5.0,13.34,0.0,0.1,6.1,18.0,0,25.0,10,1,0,0,21,0,0,0,0,44070.53,14287.21,15.97,2.66,60.0,16.03,1,1,35
10098,10098,20,10,10,53.96,0.27,4.73,13.57,0.0,0.06,6.9,19.0,0,24.0,10,1,0,0,20,0,0,0,0,35805.36,11607.78,13.22,2.03,59.0,15.03,1,2,50
10099,10099,21,10,10,56.66,0.29,5.31,13.78,0.0,0.15,7.05,20.0,0,23.0,10,2,0,0,21,0,0,0,0,45968.68,14902.52,16.76,2.55,0.0,14.93,0,1,35
10100,10100,20,10,10,53.96,0.28,4.65,12.89,0.0,0.06,7.9,21.0,0,22.0,10,1,0,0,20,0,0,0,0,36821.7,11937.18,12.95,1.43,58.5,11.28,2,2,50
10101,10101,21,10,10,56.66,0.28,5.14,13.31,0.0,0.09,8.0,22.0,0,21.0,10,2,0,0,21,0,0,0,0,40978.71,13284.88,14.83,2.6,0.0,11.37,0,1,35
10102,10102,20,10,10,53.96,0.28,4.72,13.91,0.0,0.09,8.9,23.0,0,20.0,10,1,0,0,20,0,0,0,0,39837.89,12915.0,14.28,1.9,12.0,12.27,2,2,50
10103,10103,21,10,10,56.66,0.27,5.23,13.75,0.0,0.08,8.95,24.0,0,19.0,10,1,0,0,21,0,0,0,0,40445.71,13112.07,14.6,2.09,0.0,12.29,0,1,35
10104,10104,20,10,10,53.96,0.29,5.15,15.12,0.0,0.27,9.9,25.0,0,18.0,10,2,0,0,20,0,0,0,0,52472.56,17010.94,18.9,2.74,11.0,13.5,1,1,35
10105,10105,20,10,10,53.96,0.27,4.97,13.77,0.0,0.09,10.4,26.0,0,17.0,10,1,0,0,20,0,0,0,0,37524.22,12164.96,13.37,1.98,11.5,13.74,2,2,50
10106,10106,20,10,10,53.96,0.27,5.11,14.68,0.0,0.14,10.9,27.0,0,16.0,10,2,0,0,20,0,0,0,0,40910.86,13262.88,15.19,2.43,0.0,14.39,0,2,50
10107,10107,19,10,10,51.27,0.26,4.97,14.62,0.0,0.03,12.0,28.0,0,15.0,10,1,0,0,19,0,0,0,0,33537.13,10872.45,12.49,2.22,11.0,15.47,2,2,50
10108,10108,20,10,10,53.96,0.26,5.24,15.11,0.0,0.21,11.9,29.0,0,14.0,10,1,0,0,20,0,0,0,0,42786.74,13870.99,15.56,2.03,0.0,15.29,0,2,50
10109,10109,20,10,10,53.96,0.29,5.31,14.59,0.0,0.08,12.4,30.0,0,13.0,10,2,0,0,20,0,0,0,0,40572.57,13153.21,14.86,2.52,10.0,15.9,1,2,50
10110,10110,19,10,10,51.27,0.26,4.56,14.23,0.0,0.0,13.58,31.0,0,12.0,10,1,0,0,19,0,0,0,0,31824.07,10317.05,11.45,1.23,11.0,17.01,2,2,50
10111,10111,20,10,10,53.96,0.28,5.22,14.83,0.0,0.25,13.4,32.0,0,11.0,10,2,0,0,20,0,0,0,0,46453.03,15059.56,16.86,2.91,0.0,16.8,0,2,50
10112,10112,18,10,10,48.57,0.25,4.7,14.87,0.0,0.3,15.44,33.0,0,10.0,10,1,0,0,18,0,0,0,0,42272.63,13704.32,15.09,2.4,10.5,19.0,2,2,50
10113,10113,20,10,10,53.96,0.27,5.24,14.88,0.0,0.07,14.4,34.0,0,9.0,10,2,0,0,20,0,0,0,0,39216.97,12713.79,14.35,2.86,0.0,17.7,0,2,50
10114,10114,18,10,10,48.57,0.26,4.61,14.57,0.0,0.14,16.56,35.0,0,8.0,10,1,0,0,18,0,0,0,0,33796.51,10956.49,12.3,1.57,10.5,19.96,2,2,50
10115,10115,20,10,10,53.96,0.26,4.94,13.72,0.0,-0.12,15.4,36.0,0,7.0,10,1,0,0,20,0,0,0,0,29361.73,9518.85,11.17,1.55,0.0,18.54,0,2,50
10116,10116,18,10,10,48.57,0.26,4.21,13.04,0.0,0.07,17.67,37.0,0,6.0,10,1,0,0,18,0,0,0,0,32457.8,10522.53,12.13,1.72,10.0,21.01,2,2,50
10117,10117,19,10,10,51.27,0.25,4.59,12.84,0.0,0.01,17.26,38.0,0,5.0,10,1,0,0,19,0,0,0,0,32322.46,10478.66,12.05,1.68,0.0,20.53,0,2,50
10118,10118,20,10,10,53.96,0.27,4.84,13.35,0.0,0.15,16.9,39.0,0,4.0,10,2,0,0,20,0,0,0,0,39164.24,12696.68,14.49,2.37,0.0,20.12,0,2,50
10119,10119,20,10,10,53.96,0.28,5.1,13.17,0.0,0.3,17.4,40.0,0,3.0,10,2,0,0,20,0,0,0,0,51364.8,16651.87,17.98,3.02,10.0,20.73,1,2,50
10120,10120,20,10,10,53.96,0.27,4.94,14.11,0.0,0.03,17.9,41.0,0,2.0,10,1,0,0,20,0,0,0,0,43118.33,13978.51,15.75,2.56,12.0,21.12,1,2,50
10121,10121,19,10,10,51.27,0.25,4.43,12.87,0.0,-0.02,19.37,42.0,0,1.0,10,2,0,0,19,0,0,0,0,37122.62,12034.74,13.5,1.57,10.0,22.89,1,2,50
10122,10122,20,10,10,53.96,0.29,4.24,12.49,0.0,-0.19,18.9,43.0,0,0.0,10,1,0,0,20,0,0,0,0,31696.53,10275.73,11.76,1.52,12.0,22.15,1,2,50
10123,10123,20,10,10,53.96,0.26,4.41,12.59,0.0,0.17,19.4,44.0,1,0.0,10,1,0,0,20,0,0,0,0,39004.43,12644.84,13.96,2.13,0.0,22.81,0,2,50
10124,10124,20,10,10,53.96,0.29,4.53,12.68,0.0,0.09,19.9,45.0,1,0.0,10,2,0,0,20,0,0,0,0,34042.62,11036.31,12.52,1.83,11.0,23.46,1,2,50
10125,10125,20,10,10,53.96,0.29,4.25,13.62,0.0,-0.03,20.4,46.0,1,0.0,10,1,0,0,20,0,0,0,0,42187.1,13676.59,15.29,1.97,12.0,23.92,1,2,50
10126,10126,20,9,9,53.96,0.29,3.68,13.28,0.0,-0.24,16.35,45.0,2,41.0,8,1,0,0,20,0,0,0,0,37940.28,12299.69,13.43,1.31,11.0,24.55,1,2,50
10127,10127,18,7,7,48.57,0.24,2.54,13.15,0.0,-0.21,13.67,43.0,2,40.0,8,0,0,0,18,0,0,0,0,37243.05,12073.63,12.78,1.15,11.0,27.7,2,2,50
10128,10128,19,5,5,51.27,0.25,2.61,14.78,0.0,0.13,8.79,43.0,2,39.0,8,0,0,0,19,0,0,0,0,38440.49,12461.84,12.86,1.11,0.0,27.01,0,1,35
10129,10129,18,4,4,48.57,0.25,2.36,7.31,0.0,0.43,4.83,42.0,2,38.0,7,1,0,0,18,0,0,0,0,40991.92,13288.93,12.72,1.0,10.0,29.24,1,2,50
10130,10130,18,3,3,48.57,0.23,2.8,9.67,0.0,0.44,0.44,5.0,2,37.0,6,1,0,0,18,0,0,0,0,48771.58,15810.96,15.84,1.54,0.0,30.0,0,1,35
10131,10131,20,5,5,53.96,0.27,2.99,12.18,0.0,0.45,0.65,6.0,2,36.0,6,1,0,0,20,0,0,0,0,51886.81,16820.94,17.04,1.85,0.0,27.68,0,1,35
10132,10132,19,5,5,51.27,0.26,3.31,12.34,0.0,0.8,0.95,7.0,2,35.0,4,1,0,0,19,0,0,0,0,56045.77,18169.2,17.9,1.96,57.0,27.21,1,1,35
10133,10133,21,7,7,56.66,0.27,4.02,12.02,0.0,0.52,1.19,8.0,2,34.0,6,1,0,0,21,0,0,0,0,54358.56,17622.36,18.41,2.24,0.0,25.24,0,1,35
10134,10134,22,7,7,59.36,0.31,4.36,12.95,0.0,0.45,1.45,9.0,2,33.0,5,2,0,0,22,0,0,0,0,58763.52,19050.38,20.56,2.71,0.0,24.7,0,1,35
10135,10135,20,8,8,53.96,0.25,3.76,12.76,0.0,0.24,2.0,10.0,2,32.0,4,1,0,0,20,0,0,0,0,47848.63,15511.88,15.95,1.97,60.5,22.69,2,2,50
10136,10136,22,9,9,59.36,0.31,4.4,13.77,0.0,0.38,2.23,11.0,2,31.0,6,2,0,0,22,0,0,0,0,58896.66,19093.54,20.26,2.86,0.0,21.25,0,2,50
10137,10137,21,9,9,56.66,0.27,3.84,13.27,0.0,0.51,2.76,12.0,2,30.0,4,1,0,0,21,0,0,0,0,60408.76,19583.71,20.63,2.5,61.0,17.87,2,2,50
10138,10138,23,10,10,62.06,0.31,4.39,14.04,0.0,0.24,2.96,13.0,2,29.0,5,2,0,0,23,0,0,0,0,52624.76,17060.36,19.05,2.7,0.0,16.93,0,2,50
10139,10139,22,10,10,59.36,0.29,4.2,13.18,0.0,0.25,3.55,14.0,2,28.0,5,1,0,0,22,0,0,0,0,50351.27,16323.35,18.29,2.67,59.0,16.0,1,2,50
10140,10140,21,12,12,56.66,0.27,3.72,12.89,0.0,0.14,4.29,15.0,2,27.0,4,1,0,0,21,0,0,0,0,45630.45,14792.95,16.87,2.16,60.0,12.48,2,2,50
10141,10141,22,12,12,59.36,0.29,4.06,12.87,0.0,0.26,4.64,16.0,2,26.0,5,2,0,0,22,0,0,0,0,48563.61,15743.81,17.4,2.54,0.0,12.58,0,2,50
10142,10142,21,12,12,56.66,0.28,3.94,12.23,0.0,0.43,5.43,17.0,2,25.0,4,1,0,0,21,0,0,0,0,55485.5,17987.73,19.36,2.5,36.0,11.18,2,2,50
10143,10143,21,12,12,56.66,0.28,3.93,11.74,0.0,-0.01,6.0,18.0,2,24.0,4,2,0,0,21,0,0,0,0,35741.92,11587.17,13.07,1.25,0.0,11.87,0,2,50
10144,10144,22,12,12,59.36,0.29,4.23,12.07,0.0,0.23,6.27,19.0,2,23.0,5,1,0,0,22,0,0,0,0,48484.95,15718.33,17.77,2.69,8.0,11.93,1,2,50
10145,10145,21,12,12,56.66,0.29,4.02,12.68,0.0,0.17,7.14,20.0,2,22.0,4,2,0,0,21,0,0,0,0,43595.0,14133.04,15.64,2.09,63.0,10.66,1,2,50
10146,10146,22,12,12,59.36,0.28,4.31,13.29,0.0,0.11,7.36,21.0,2,21.0,5,1,0,0,22,0,0,0,0,42723.06,13850.4,15.6,2.33,8.0,10.8,1,2,50
10147,10147,21,12,12,56.66,0.29,4.09,13.48,0.0,0.21,8.29,22.0,2,20.0,3,2,0,0,21,0,0,0,0,51310.52,16634.25,18.2,1.99,14.0,11.75,1,2,50
10148,10148,21,12,12,56.66,0.27,4.12,12.4,0.0,0.09,8.86,23.0,2,19.0,4,1,0,0,21,0,0,0,0,48117.79,15599.23,17.23,1.98,8.0,12.38,1,2,50
10149,10149,22,12,12,59.36,0.31,4.53,13.33,0.0,0.31,9.0,24.0,2,18.0,4,2,0,0,22,0,0,0,0,57814.74,18742.84,20.71,2.79,0.0,12.47,0,2,50
10150,10150,22,12,12,59.36,0.28,4.77,13.22,0.0,0.3,9.55,25.0,2,17.0,4,1,0,0,22,0,0,0,0,56051.63,18171.28,19.94,2.84,8.0,13.06,1,2,50
10151,10151,21,12,12,56.66,0.28,4.24,13.0,0.0,0.13,10.57,26.0,2,16.0,4,1,0,0,21,0,0,0,0,44330.04,14371.35,16.39,2.36,11.0,14.09,2,2,50
10152,10152,21,12,12,56.66,0.28,4.41,15.0,0.0,0.21,11.14,27.0,2,15.0,4,2,0,0,21,0,0,0,0,52093.91,16888.24,19.19,2.54,14.0,14.48,1,2,50
10153,10153,21,12,12,56.66,0.28,4.15,14.39,0.0,0.15,11.71,28.0,2,14.0,4,1,0,0,21,0,0,0,0,49259.02,15969.26,18.25,2.62,7.0,15.07,1,2,50
10154,10154,21,12,12,56.66,0.28,3.95,14.66,0.0,-0.06,12.29,29.0,2,13.0,5,1,0,0,21,0,0,0,0,38294.7,12414.76,14.14,1.62,13.0,15.55,1,2,50
10155,10155,20,12,12,53.96,0.27,3.46,13.86,0.0,0.04,13.5,30.0,2,12.0,3,1,0,0,20,0,0,0,0,38791.21,12575.73,14.36,1.66,7.0,17.01,1,2,50
10156,10156,22,12,12,59.36,0.28,4.15,13.74,0.0,0.21,12.82,31.0,2,11.0,5,1,0,0,22,0,0,0,0,44954.63,14573.83,16.14,2.28,0.0,16.13,0,2,50
10157,10157,21,12,12,56.66,0.29,3.91,12.25,0.0,0.23,14.0,32.0,2,10.0,3,2,0,0,21,0,0,0,0,41457.01,13439.92,14.8,1.68,13.0,17.37,1,2,50
10158,10158,21,12,12,56.66,0.27,4.14,12.42,0.0,0.18,14.57,33.0,2,9.0,4,1,0,0,21,0,0,0,0,40671.78,13185.38,14.85,1.95,8.0,18.03,1,2,50
10159,10159,22,12,12,59.36,0.3,4.24,13.12,0.0,0.05,14.45,34.0,2,8.0,4,2,0,0,22,0,0,0,0,42529.57,13787.68,15.99,2.25,0.0,17.87,0,2,50
10160,10160,21,12,12,56.66,0.27,4.08,13.24,0.0,0.24,15.71,35.0,2,7.0,4,1,0,0,21,0,0,0,0,44608.31,14461.53,15.87,2.11,11.0,19.15,2,2,50
10161,10161,22,12,12,59.36,0.29,4.48,15.42,0.0,0.32,15.55,36.0,2,6.0,4,2,0,0,22,0,0,0,0,57825.48,18746.31,20.83,2.75,0.0,18.94,0,2,50
10162,10162,21,12,12,56.66,0.28,4.15,12.98,0.0,0.11,16.86,37.0,2,5.0,4,2,0,0,21,0,0,0,0,38430.73,12458.85,13.93,1.6,10.5,20.25,2,2,50
10163,10163,20,12,12,53.96,0.25,3.9,13.1,0.0,0.12,18.3,38.0,2,4.0,3,1,0,0,20,0,0,0,0,39196.07,12706.96,14.33,1.76,7.0,21.91,1,2,50
10164,10164,22,12,12,59.36,0.29,4.43,13.79,0.0,0.06,17.18,39.0,2,3.0,5,2,0,0,22,0,0,0,0,44256.6,14347.53,16.58,2.08,0.0,20.57,0,2,50
10165,10165,20,12,12,53.96,0.27,3.75,13.79,0.0,0.2,19.5,40.0,2,2.0,3,1,0,0,20,0,0,0,0,44888.39,14552.34,16.34,2.23,10.5,23.09,2,2,50
10166,10166,22,12,12,59.36,0.3,4.38,14.83,0.0,0.17,18.27,41.0,2,1.0,5,2,0,0,22,0,0,0,0,49819.71,16150.97,17.95,2.41,0.0,21.63,0,2,50
10167,10167,20,12,12,53.96,0.27,3.62,13.63,0.0,0.25,20.7,42.0,2,0.0,4,1,0,0,20,0,0,0,0,40301.32,13065.24,14.37,1.59,10.5,24.2,2,2,50
10168,10168,21,12,12,56.66,0.3,3.87,13.56,0.0,-0.12,20.29,43.0,3,0.0,5,2,0,0,21,0,0,0,0,38137.42,12363.79,13.97,1.68,0.0,23.76,0,2,50
10169,10169,21,13,13,56.66,0.3,3.07,13.44,0.0,-0.33,20.9,44.0,3,0.0,6,1,0,0,21,0,0,0,0,34414.35,11156.93,13.53,1.62,7.0,24.48,1,2,50
10170,10170,22,13,13,59.36,0.31,2.78,13.15,0.0,-0.41,20.55,45.0,3,0.0,7,1,0,0,22,0,0,0,0,28487.54,9235.42,11.23,0.63,0.0,24.14,0,2,50
10171,10171,20,13,13,53.96,0.28,1.59,11.05,0.0,-0.25,18.95,43.0,0,41.0,7,0,0,0,20,0,0,0,0,31976.76,10366.48,11.7,0.66,11.0,27.19,2,2,50
10172,10172,22,12,12,59.36,0.29,1.58,12.38,0.0,0.02,13.95,42.0,0,40.0,9,0,0,0,22,0,0,0,0,40810.25,13230.17,14.12,0.82,0.0,25.52,0,2,50
10173,10173,21,10,10,56.66,0.29,1.46,6.73,0.0,0.4,11.19,41.0,0,39.0,9,1,0,0,21,0,0,0,0,44299.75,14361.29,14.13,0.78,14.0,27.33,1,2,50
10174,10174,21,9,9,56.66,0.3,1.88,8.29,0.0,0.42,7.95,40.0,0,38.0,9,1,0,0,21,0,0,0,0,47204.98,15303.2,15.53,1.14,0.0,28.18,0,2,50
10175,10175,22,9,9,59.36,0.3,2.23,10.6,0.0,0.41,4.59,40.0,0,37.0,10,1,0,0,22,0,0,0,0,50971.1,16524.15,17.05,1.46,0.0,27.68,0,2,50
10176,10176,21,8,8,56.66,0.3,2.41,10.5,0.0,0.58,1.57,8.0,0,36.0,10,1,0,0,21,0,0,0,0,51212.04,16602.19,16.58,1.51,58.0,27.36,1,2,50
10177,10177,21,8,8,56.66,0.28,3.08,12.67,0.0,0.67,1.95,9.0,0,35.0,10,1,0,0,21,0,0,0,0,58956.2,19112.68,18.99,1.96,0.0,28.13,0,2,50
10178,10178,21,9,9,56.66,0.28,3.87,13.55,0.0,0.79,2.38,10.0,0,34.0,10,2,0,0,21,0,0,0,0,67040.17,21733.44,22.2,2.57,0.0,28.85,0,2,50
10179,10179,20,9,9,53.96,0.28,4.04,13.3,0.0,0.53,2.95,11.0,0,33.0,10,1,0,0,20,0,0,0,0,53068.84,17204.26,18.03,2.47,59.0,28.36,1,2,50
10180,10180,21,10,10,56.66,0.28,4.31,12.54,0.0,0.5,3.29,12.0,0,32.0,10,1,0,0,21,0,0,0,0,55393.87,17958.01,19.02,2.45,58.0,25.3,1,2,50
10181,10181,21,10,10,56.66,0.3,4.74,13.16,0.0,0.43,3.76,13.0,0,31.0,10,2,0,0,21,0,0,0,0,56876.45,18438.64,19.96,2.85,0.0,25.95,0,2,50
10182,10182,19,10,10,51.27,0.25,4.31,12.43,0.0,0.38,4.68,14.0,0,30.0,10,1,0,0,19,0,0,0,0,44942.71,14569.87,15.48,1.65,59.0,24.02,2,2,50
10183,10183,21,10,10,56.66,0.29,5.17,14.73,0.0,0.47,4.71,15.0,0,29.0,10,2,0,0,21,0,0,0,0,62842.77,20372.83,22.24,3.38,0.0,22.32,0,1,35
10184,10184,19,10,10,51.27,0.26,4.75,12.51,0.0,0.32,5.74,16.0,0,28.0,10,1,0,0,19,0,0,0,0,48460.61,15710.35,17.13,2.33,58.5,19.95,2,2,50
10185,10185,20,10,10,53.96,0.26,5.01,13.0,0.0,0.15,5.95,17.0,0,27.0,10,1,0,0,20,0,0,0,0,45468.65,14740.43,16.71,2.45,0.0,19.54,0,1,35
10186,10186,18,10,10,48.57,0.26,4.27,12.59,0.0,-0.01,7.17,18.0,0,26.0,10,1,0,0,18,0,0,0,0,25583.35,8293.89,9.43,0.81,56.5,17.01,2,2,50
10187,10187,20,10,10,53.96,0.26,4.81,13.68,0.0,-0.04,6.95,19.0,0,25.0,10,1,0,0,20,0,0,0,0,36283.18,11762.66,13.31,2.13,0.0,15.9,0,2,50
10188,10188,19,10,10,51.27,0.27,4.48,13.05,0.0,0.04,7.84,20.0,0,24.0,10,2,0,0,19,0,0,0,0,32276.83,10463.83,11.71,1.27,54.0,15.09,1,2,50
10189,10189,19,10,10,51.27,0.27,4.69,12.98,0.0,0.07,8.37,21.0,0,23.0,10,1,0,0,19,0,0,0,0,36347.63,11783.56,13.27,2.3,58.0,13.05,1,2,50
10190,10190,19,10,10,51.27,0.26,4.38,13.15,0.0,0.04,8.89,22.0,0,22.0,10,1,0,0,19,0,0,0,0,31839.61,10322.13,11.97,1.8,53.0,11.42,1,2,50
10191,10191,18,10,10,48.57,0.25,4.09,12.94,0.0,0.01,9.94,23.0,0,21.0,10,1,0,0,18,0,0,0,0,28368.12,9196.69,10.39,1.27,11.0,12.39,2,2,50
10192,10192,19,10,10,51.27,0.27,4.42,13.45,0.0,0.24,9.95,24.0,0,20.0,10,1,0,0,19,0,0,0,0,43376.77,14062.27,15.53,2.44,0.0,12.37,0,2,50
10193,10193,19,10,10,51.27,0.26,4.69,13.68,0.0,0.21,10.47,25.0,0,19.0,10,2,0,0,19,0,0,0,0,43169.71,13995.14,15.2,2.53,10.0,13.02,1,2,50
10194,10194,19,10,10,51.27,0.28,4.83,14.44,0.0,0.14,11.0,26.0,0,18.0,10,2,0,0,19,0,0,0,0,41452.06,13438.31,15.04,2.29,0.0,13.65,0,2,50
10195,10195,19,10,10,51.27,0.25,4.51,13.08,0.0,-0.02,11.53,27.0,0,17.0,10,1,0,0,19,0,0,0,0,30209.82,9793.73,11.19,1.14,12.0,14.1,1,2,50
10196,10196,18,10,10,48.57,0.25,4.26,13.87,0.0,0.15,12.72,28.0,0,16.0,10,1,0,0,18,0,0,0,0,35814.86,11610.82,13.26,1.82,11.0,15.3,1,2,50
10197,10197,19,10,10,51.27,0.26,4.41,13.89,0.0,0.01,12.58,29.0,0,15.0,10,1,0,0,19,0,0,0,0,29194.37,9464.56,10.85,1.33,10.0,15.11,1,2,50
10198,10198,19,10,10,51.27,0.26,4.53,14.1,0.0,0.12,13.11,30.0,0,14.0,10,1,0,0,19,0,0,0,0,36001.48,11671.34,13.14,2.22,0.0,15.78,0,2,50
10199,10199,19,10,10,51.27,0.28,4.69,14.8,0.0,0.06,13.63,31.0,0,13.0,10,2,0,0,19,0,0,0,0,37078.73,12020.55,13.62,2.08,10.0,16.43,1,2,50
10200,10200,19,10,10,51.27,0.26,4.72,14.56,0.0,0.32,14.16,32.0,0,12.0,10,1,0,0,19,0,0,0,0,45750.57,14831.82,16.4,2.38,13.0,16.79,1,2,50
10201,10201,19,10,10,51.27,0.28,4.85,14.31,0.0,0.11,14.68,33.0,0,11.0,10,2,0,0,19,0,0,0,0,34236.77,11099.23,12.48,1.98,10.0,17.4,1,2,50
10202,10202,18,10,10,48.57,0.25,4.82,14.87,0.0,0.31,16.06,34.0,0,10.0,10,1,0,0,18,0,0,0,0,43381.28,14063.74,15.67,2.66,12.0,18.73,1,2,50
10203,10203,19,10,10,51.27,0.27,5.14,15.29,0.0,0.27,15.74,35.0,0,9.0,10,2,0,0,19,0,0,0,0,45985.1,14907.89,16.88,3.01,10.0,18.34,1,2,50
10204,10204,18,10,10,48.57,0.25,4.85,15.17,0.0,0.05,17.17,36.0,0,8.0,10,1,0,0,18,0,0,0,0,29757.26,9647.02,10.8,1.22,12.0,19.71,1,2,50
10205,10205,20,10,10,53.96,0.27,5.31,14.96,0.0,0.02,15.95,37.0,0,7.0,10,2,0,0,20,0,0,0,0,34910.98,11317.81,13.04,1.91,0.0,18.34,0,2,50
10206,10206,18,10,10,48.57,0.26,4.61,14.55,0.0,0.12,18.28,38.0,0,6.0,10,1,0,0,18,0,0,0,0,33662.23,10912.96,12.3,1.67,10.0,20.71,2,2,50
10207,10207,20,10,10,53.96,0.27,5.11,14.72,0.0,0.0,16.95,39.0,0,5.0,10,1,0,0,20,0,0,0,0,33665.24,10913.99,12.69,2.4,0.0,19.23,0,2,50
10208,10208,19,10,10,51.27,0.27,4.6,14.15,0.0,-0.01,18.37,40.0,0,4.0,10,2,0,0,19,0,0,0,0,35366.4,11465.47,13.26,2.13,9.0,20.88,1,2,50
